Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 15:49,70,100428660,123102,80D2ACC90,2314294.52,US Dollar,2314294.52,US Dollar,Cheque,1
2022/09/06 16:52,70,100428660,1688,800704A30,7093.06,US Dollar,7093.06,US Dollar,Cheque,1
2022/09/06 16:30,70,100428660,122151,81112BB40,214.0,US Dollar,214.0,US Dollar,Credit Card,1
2022/09/06 17:03,70,100428660,3149,80A3807D0,202.61,US Dollar,202.61,US Dollar,Cheque,1
2022/09/06 17:06,70,1004286A8,1522,801CD40C0,254.96,Euro,254.96,Euro,Cheque,1
2022/09/06 18:00,70,1004286A8,32317,8144A1AC0,7737.82,Euro,7737.82,Euro,Cash,1
2022/09/06 19:06,70,100428660,221891,809930160,990.13,US Dollar,990.13,US Dollar,Cheque,1
2022/09/06 20:27,70,100428660,10,809C486E0,312.94,US Dollar,312.94,US Dollar,Credit Card,1
2022/09/06 20:13,70,1004286A8,243837,81275CC50,356.34,Euro,356.34,Euro,Cheque,1
2022/09/06 21:22,70,1004286A8,221279,80C0D3710,116.17,Euro,116.17,Euro,Credit Card,1
2022/09/06 22:33,70,100428660,29279,80475E4D0,294.02,US Dollar,294.02,US Dollar,Cheque,1
2022/09/06 23:18,70,100428660,15916,804A799C0,3490.23,US Dollar,3490.23,US Dollar,Cheque,1
2022/09/06 23:42,70,100428660,11474,80D066C20,57.42,US Dollar,57.42,US Dollar,Cash,1
2022/09/07 00:38,70,100428660,13037,801267440,11.5,US Dollar,11.5,US Dollar,Credit Card,1
2022/09/07 00:33,70,1004286A8,117733,80B5FE8C0,746450.32,Euro,746450.32,Euro,Cheque,1
2022/09/07 01:47,70,1004286A8,17854,80B656EB0,2896.84,Euro,2896.84,Euro,Credit Card,1
2022/09/07 02:15,70,100428660,11296,80228C6F0,138.88,US Dollar,138.88,US Dollar,Cheque,1
2022/09/07 03:05,70,100428660,14325,8061702B0,27.99,US Dollar,27.99,US Dollar,Credit Card,1
2022/09/07 03:29,70,100428660,250830,8135B93C0,51694.53,US Dollar,51694.53,US Dollar,Cheque,1
2022/09/07 03:41,70,1004286A8,17610,81084C820,12.68,Euro,12.68,Euro,Cash,1
2022/09/07 04:10,70,1004286A8,3514,802695C50,79.06,Euro,79.06,Euro,Credit Card,1
2022/09/07 04:50,70,100428660,1420,80136E510,2571.12,US Dollar,2571.12,US Dollar,Cheque,1
2022/09/07 05:09,70,100428660,1124,80087FCB0,14.42,US Dollar,14.42,US Dollar,Credit Card,1
2022/09/07 05:36,70,100428660,12381,803306D10,848.86,US Dollar,848.86,US Dollar,Credit Card,1
2022/09/07 06:37,70,1004286A8,15180,812495AB0,59.05,Euro,59.05,Euro,Cheque,1
2022/09/07 08:25,70,1004286A8,7195,80B5FC150,415.84,Euro,415.84,Euro,Cheque,1
2022/09/07 08:33,70,1004286A8,27684,814483570,2451.98,Euro,2451.98,Euro,Cash,1
2022/09/07 10:17,70,1004286A8,29435,80DE48320,1320.14,Euro,1320.14,Euro,Credit Card,1
2022/09/07 11:30,70,100428660,1467,800265A20,208.15,US Dollar,208.15,US Dollar,Cheque,1
2022/09/07 11:42,70,100428660,11030,812157FE0,9300.63,US Dollar,9300.63,US Dollar,Credit Card,1
2022/09/07 12:27,70,100428660,27564,8104B21B0,2.6,US Dollar,2.6,US Dollar,Cash,1
2022/09/07 12:04,70,1004286A8,117999,813B52A50,676.07,Euro,676.07,Euro,Cheque,1
2022/09/07 13:00,70,100428660,221374,813AB8C90,1046.89,US Dollar,1046.89,US Dollar,Credit Card,1
2022/09/07 13:21,70,1004286A8,27103,802B7DA00,23641.11,Euro,23641.11,Euro,Credit Card,1
2022/09/07 13:51,70,100428660,28771,80E4039F0,82823.49,US Dollar,82823.49,US Dollar,Cheque,1
2022/09/07 13:49,70,1004286A8,26860,80823AAB0,9474.13,Euro,9474.13,Euro,Cash,1
2022/09/07 14:03,70,100428660,1,800057620,1619.79,US Dollar,1619.79,US Dollar,Cheque,1
2022/09/07 14:28,70,100428660,126426,80A1819A0,195.4,US Dollar,195.4,US Dollar,Credit Card,1
2022/09/07 14:46,70,100428660,11642,8073649F0,155.49,US Dollar,155.49,US Dollar,Cheque,1
2022/09/07 15:10,70,100428660,213580,807CB9A90,204.63,US Dollar,204.63,US Dollar,Credit Card,1
2022/09/07 15:08,70,1004286A8,214100,80BCDB8B0,56.98,Euro,56.98,Euro,Credit Card,1
2022/09/07 16:31,70,100428660,143508,8141AA570,262.69,US Dollar,262.69,US Dollar,Credit Card,1
2022/09/07 17:10,70,100428660,2627,8015F56C0,203.24,US Dollar,203.24,US Dollar,Credit Card,1
2022/09/07 18:27,70,100428660,23537,801DD8640,705.78,US Dollar,705.78,US Dollar,Credit Card,1
2022/09/07 18:46,70,1004286A8,223026,810276F30,5314.64,Euro,5314.64,Euro,Cheque,1
2022/09/07 19:09,70,100428660,3149,80EBBC760,2200.44,US Dollar,2200.44,US Dollar,Credit Card,1
2022/09/07 19:41,70,100428660,1362,800E86C80,256.82,US Dollar,256.82,US Dollar,Cheque,1
2022/09/07 20:28,70,1004286A8,210431,804879130,1206.87,Euro,1206.87,Euro,Cheque,1
2022/09/07 20:32,70,100428660,1588,8005C1C10,4395.9,US Dollar,4395.9,US Dollar,Credit Card,1
2022/09/07 20:51,70,100428660,115700,8084645B0,3600.48,US Dollar,3600.48,US Dollar,Cash,1
2022/09/07 21:59,70,100428660,11904,809F93CB0,122.85,US Dollar,122.85,US Dollar,Credit Card,1
2022/09/07 22:39,70,100428660,247368,8135D6D90,411.05,US Dollar,411.05,US Dollar,Cheque,1
2022/09/07 23:36,70,100428660,11474,800BBF440,62874.27,US Dollar,62874.27,US Dollar,Cheque,1
2022/09/07 23:50,70,1004286A8,231212,810FB2920,1731.02,Euro,1731.02,Euro,Cash,1
2022/09/08 00:57,70,1004286A8,12963,80233B5D0,35.91,Euro,35.91,Euro,Credit Card,1
2022/09/08 02:44,70,100428660,1124,80087FCB0,167.72,US Dollar,167.72,US Dollar,Cheque,1
2022/09/08 03:11,70,100428660,12735,802AE1C90,1258.0,US Dollar,1258.0,US Dollar,Cheque,1
2022/09/08 03:28,70,1004286A8,27920,804B708E0,268.33,Euro,268.33,Euro,Cheque,1
2022/09/08 04:38,70,100428660,20226,80B535C20,675.92,US Dollar,675.92,US Dollar,Cash,1
2022/09/08 05:40,70,100428660,29317,810D0D150,11849.94,US Dollar,11849.94,US Dollar,Credit Card,1
2022/09/08 05:51,70,100428660,40187,81115FDA0,1609.72,US Dollar,1609.72,US Dollar,Cheque,1
2022/09/08 07:15,70,1004286A8,26818,808492BD0,167.16,Euro,167.16,Euro,Credit Card,1
2022/09/08 07:22,70,1004286A8,23003,8126D6190,760.05,Euro,760.05,Euro,Credit Card,1
2022/09/08 07:33,70,100428660,23833,807D6C2E0,2757.8,US Dollar,2757.8,US Dollar,Cheque,1
2022/09/08 07:48,70,1004286A8,1665,8033289C0,592.94,Euro,592.94,Euro,Cheque,1
2022/09/08 08:13,70,100428660,117299,80BB9E670,268.06,US Dollar,268.06,US Dollar,Credit Card,1
2022/09/08 08:57,70,100428660,908,801FFD5D0,8792.54,US Dollar,8792.54,US Dollar,Credit Card,1
2022/09/08 09:18,70,100428660,123773,80C311B10,94.29,US Dollar,94.29,US Dollar,Credit Card,1
2022/09/08 09:07,70,100428660,113744,80DF1FC30,8725.63,US Dollar,8725.63,US Dollar,Cash,1
2022/09/08 09:35,70,100428660,1411,8008CF190,219.57,US Dollar,219.57,US Dollar,Cash,1
2022/09/08 09:37,70,100428660,9371,809F14180,9987.44,US Dollar,9987.44,US Dollar,Cheque,1
2022/09/08 09:47,70,1004286A8,17854,80ABEC2B0,333.1,Euro,333.1,Euro,Credit Card,1
2022/09/08 09:34,70,1004286A8,218050,812E5F7C0,1868.6,Euro,1868.6,Euro,Credit Card,1
2022/09/08 10:17,70,1004286A8,1502,8025EE710,227.11,Euro,227.11,Euro,Cheque,1
2022/09/08 10:17,70,1004286A8,6052,806605240,6348.06,Euro,6348.06,Euro,Cheque,1
2022/09/08 11:28,70,100428660,223041,8136A3560,15088.4,US Dollar,15088.4,US Dollar,Cheque,1
2022/09/08 11:41,70,100428660,11157,8055CAB00,39.56,US Dollar,39.56,US Dollar,Credit Card,1
2022/09/08 12:43,70,100428660,18324,809FFE610,68402.07,US Dollar,68402.07,US Dollar,Cash,1
2022/09/08 14:24,70,100428660,24515,80D7F8DD0,3414.04,US Dollar,3414.04,US Dollar,Credit Card,1
2022/09/08 14:23,70,100428660,43311,813AB5140,618.1,US Dollar,618.1,US Dollar,Cheque,1
2022/09/08 15:17,70,1004286A8,6052,803B9D2A0,90.17,Euro,90.17,Euro,Credit Card,1
2022/09/08 16:23,70,100428660,147725,81425F530,589.05,US Dollar,589.05,US Dollar,Cheque,1
2022/09/08 16:33,70,1004286A8,31144,812338ED0,665.87,Euro,665.87,Euro,Cash,1
2022/09/08 17:07,70,100428660,233252,80DEE6E80,89.88,US Dollar,89.88,US Dollar,Credit Card,1
2022/09/08 17:11,70,1004286A8,6052,8091F4550,8862.98,Euro,8862.98,Euro,Cheque,1
2022/09/08 18:08,70,100428660,1588,809F49CD0,10195.55,US Dollar,10195.55,US Dollar,Cheque,1
2022/09/08 18:57,70,100428660,23842,804F51990,139.42,US Dollar,139.42,US Dollar,Credit Card,1
2022/09/08 19:36,70,100428660,14804,8075D55F0,237.33,US Dollar,237.33,US Dollar,Cheque,1
2022/09/08 20:31,70,1004286A8,3045,80203FBF0,443.7,Euro,443.7,Euro,Cheque,1
2022/09/08 21:28,70,100428660,22164,8051AABC0,1864.57,US Dollar,1864.57,US Dollar,Cheque,1
2022/09/08 21:04,70,100428660,214621,8134FEBC0,50.63,US Dollar,50.63,US Dollar,Credit Card,1
2022/09/08 21:48,70,1004286A8,231212,80BB6F8B0,248.53,Euro,248.53,Euro,Cheque,1
2022/09/09 00:10,70,1004286A8,27217,8102E1C30,667.92,Euro,667.92,Euro,Credit Card,1
2022/09/09 00:19,70,1004286A8,1547,811639660,228.57,Euro,228.57,Euro,Cheque,1
2022/09/09 00:44,70,1004286A8,21745,80170C110,36939.47,Euro,36939.47,Euro,Cash,1
2022/09/09 01:29,70,100428660,18819,80486DEB0,660975.45,US Dollar,660975.45,US Dollar,Cheque,1
2022/09/09 01:08,70,100428660,5394,80C118D80,3572.36,US Dollar,3572.36,US Dollar,Cheque,1
2022/09/09 01:32,70,1004286A8,43923,811F5B0C0,396.17,Euro,396.17,Euro,Credit Card,1
2022/09/09 02:13,70,100428660,11157,801267970,35031.39,US Dollar,35031.39,US Dollar,Cheque,1
2022/09/09 02:06,70,100428660,29404,812605260,320.52,US Dollar,320.52,US Dollar,Cheque,1
2022/09/09 02:49,70,100428660,30775,80F2F7770,1790434.47,US Dollar,1790434.47,US Dollar,Cash,1
2022/09/09 02:50,70,100428660,226041,8138C3670,534.06,US Dollar,534.06,US Dollar,Cheque,1
2022/09/09 03:07,70,100428660,1068,8022308A0,411.5,US Dollar,411.5,US Dollar,Credit Card,1
2022/09/09 03:50,70,100428660,513,8005FF6D0,16279.09,US Dollar,16279.09,US Dollar,Cheque,1
2022/09/09 03:33,70,1004286A8,24840,806C9F410,74834.01,Euro,74834.01,Euro,Cheque,1
2022/09/09 04:08,70,100428660,7042,803AC08F0,5841.37,US Dollar,5841.37,US Dollar,Cheque,1
2022/09/09 04:42,70,100428660,137196,811C5CDB0,1225.19,US Dollar,1225.19,US Dollar,Cash,1
2022/09/09 05:12,70,100428660,513,800CD60F0,688.96,US Dollar,688.96,US Dollar,Cheque,1
2022/09/09 05:16,70,100428660,11474,80D7B95D0,21.5,US Dollar,21.5,US Dollar,Credit Card,1
2022/09/09 05:34,70,100428660,1362,800CEA850,129.99,US Dollar,129.99,US Dollar,Credit Card,1
2022/09/09 06:06,70,100428660,219184,80C0D8D70,8092.92,US Dollar,8092.92,US Dollar,Credit Card,1
2022/09/09 06:28,70,1004286A8,15863,80D085870,70.16,Euro,70.16,Euro,Cheque,1
2022/09/09 06:55,70,100428660,236046,80E05DDF0,135.42,US Dollar,135.42,US Dollar,Cheque,1
2022/09/09 06:33,70,1004286A8,15010,801E76440,71.78,Euro,71.78,Euro,Cash,1
2022/09/09 06:57,70,1004286A8,113060,80C0C6DF0,21375.05,Euro,21375.05,Euro,Cheque,1
2022/09/09 07:32,70,100428660,27444,803192310,44.76,US Dollar,44.76,US Dollar,Cheque,1
2022/09/09 07:49,70,100428660,16136,8059E6A90,282.45,US Dollar,282.45,US Dollar,Cheque,1
2022/09/09 08:06,70,100428660,24515,804E33730,2921.5,US Dollar,2921.5,US Dollar,Cash,1
2022/09/09 08:08,70,1004286A8,1501,806ACD7F0,5925.79,Euro,5925.79,Euro,Cheque,1
2022/09/09 09:38,70,100428660,17425,802CC46F0,8461.48,US Dollar,8461.48,US Dollar,Credit Card,1
2022/09/09 09:49,70,1004286A8,11056,800E46A40,24605.11,Euro,24605.11,Euro,Cheque,1
2022/09/09 09:59,70,1004286A8,15964,8070B96C0,109.67,Euro,109.67,Euro,Cheque,1
2022/09/09 10:27,70,100428660,118453,8100AD0C0,56.64,US Dollar,56.64,US Dollar,Cheque,1
2022/09/09 10:51,70,1004286A8,1522,8009C88F0,155.99,Euro,155.99,Euro,Credit Card,1
2022/09/09 11:04,70,100428660,2385,80352F4B0,299.82,US Dollar,299.82,US Dollar,Cheque,1
2022/09/09 11:47,70,100428660,11471,801646F40,167.47,US Dollar,167.47,US Dollar,Cheque,1
2022/09/09 11:42,70,1004286A8,14663,804BF8A10,514956.36,Euro,514956.36,Euro,Cheque,1
2022/09/09 11:35,70,1004286A8,28629,8063FB500,543.19,Euro,543.19,Euro,Credit Card,1
2022/09/09 12:46,70,100428660,12719,80C798460,49750.1,US Dollar,49750.1,US Dollar,Cheque,1
2022/09/09 12:30,70,1004286A8,5365,80BA66B60,1802.5,Euro,1802.5,Euro,Credit Card,1
2022/09/09 13:34,70,1004286A8,223090,80BAEADA0,1373.67,Euro,1373.67,Euro,Credit Card,1
2022/09/09 14:02,70,100428660,12,8032F7300,19.64,US Dollar,19.64,US Dollar,Cash,1
2022/09/09 14:28,70,1004286A8,139216,813ED5D40,1253.05,Euro,1253.05,Euro,Cheque,1
2022/09/09 14:49,70,100428660,2952,806D37450,737.24,US Dollar,737.24,US Dollar,Cheque,1
2022/09/09 14:48,70,100428660,15040,807AF9390,434.36,US Dollar,434.36,US Dollar,Cheque,1
2022/09/09 15:32,70,100428660,12979,807CEBAF0,58.26,US Dollar,58.26,US Dollar,Credit Card,1
2022/09/09 15:48,70,100428660,111491,80DCAC300,2.28,US Dollar,2.28,US Dollar,Cheque,1
2022/09/09 15:36,70,100428660,25547,810DFB6C0,2458.59,US Dollar,2458.59,US Dollar,Cheque,1
2022/09/09 15:35,70,1004286A8,7195,808BE4E00,87.16,Euro,87.16,Euro,Cash,1
2022/09/09 16:28,70,100428660,701,80EC30550,501.69,US Dollar,501.69,US Dollar,Credit Card,1
2022/09/09 16:11,70,1004286A8,2915,801FEF760,12993.39,Euro,12993.39,Euro,Credit Card,1
2022/09/09 16:46,70,1004286A8,8823,8048C2A80,2929.2,Euro,2929.2,Euro,Cheque,1
2022/09/09 19:36,70,100428660,1292,8051A4680,251.73,US Dollar,251.73,US Dollar,Cheque,1
2022/09/09 19:58,70,100428660,701,809FBC0B0,15545.11,US Dollar,15545.11,US Dollar,Credit Card,1
2022/09/09 20:15,70,1004286A8,24850,8102F0DA0,65.29,Euro,65.29,Euro,Cheque,1
2022/09/09 20:45,70,100428660,22164,801726B10,6374.88,US Dollar,6374.88,US Dollar,Cheque,1
2022/09/09 21:28,70,100428660,1411,802310A80,627.05,US Dollar,627.05,US Dollar,Cheque,1
2022/09/09 21:05,70,100428660,21174,805AE5230,137.6,US Dollar,137.6,US Dollar,Cash,1
2022/09/09 21:21,70,1004286A8,25866,80488BAA0,2422.42,Euro,2422.42,Euro,Cheque,1
2022/09/09 21:53,70,1004286A8,21922,8080A3C50,2430.2,Euro,2430.2,Euro,Credit Card,1
2022/09/09 22:09,70,1004286A8,17863,808C1DDE0,114.89,Euro,114.89,Euro,Credit Card,1
2022/09/09 22:26,70,1004286A8,5365,80B912520,883653.03,Euro,883653.03,Euro,Cheque,1
2022/09/09 23:08,70,100428660,19474,80645DA30,8884.12,US Dollar,8884.12,US Dollar,Cheque,1
2022/09/09 23:08,70,100428660,18511,809339760,1177.77,US Dollar,1177.77,US Dollar,Credit Card,1
2022/09/10 00:20,70,100428660,1665,800B328D0,173.52,US Dollar,173.52,US Dollar,Credit Card,1
2022/09/10 01:12,70,1004286A8,23554,80B518560,47.84,Euro,47.84,Euro,Credit Card,1
2022/09/10 07:07,70,100428660,21611,80D125D70,424.09,US Dollar,424.09,US Dollar,Cheque,1
2022/09/10 08:11,70,100428660,29279,8114870C0,1724.61,US Dollar,1724.61,US Dollar,Credit Card,1
2022/09/10 09:52,70,100428660,11899,80788FD10,71683.85,US Dollar,71683.85,US Dollar,Cheque,1
2022/09/10 12:10,70,1004286A8,248314,81357F010,68.03,Euro,68.03,Euro,Cheque,1
2022/09/10 13:51,70,100428660,21940,80B4A85B0,24978.04,US Dollar,24978.04,US Dollar,Credit Card,1
2022/09/10 16:14,70,100428660,111764,8078F20E0,117.89,US Dollar,117.89,US Dollar,Cheque,1
2022/09/10 17:04,70,1004286A8,16354,80637CE00,74.0,Euro,74.0,Euro,Credit Card,1
2022/09/10 18:57,70,100428660,11318,803614A60,177.91,US Dollar,177.91,US Dollar,Credit Card,1
2022/09/10 19:22,70,100428660,16586,813B9CA10,1802.94,US Dollar,1802.94,US Dollar,Cheque,1
2022/09/10 19:24,70,1004286A8,14650,80B512C10,1485.76,Euro,1485.76,Euro,Credit Card,1
2022/09/10 22:46,70,100428660,1362,800CEA850,31.83,US Dollar,31.83,US Dollar,Cash,1
2022/09/01 12:48,70,1004286A8,12963,8028FFEE0,32.61,Euro,32.61,Euro,Cheque,0
2022/09/09 23:44,70,100428660,244684,8118D2810,3673.0,US Dollar,3673.0,US Dollar,Credit Card,0
2022/09/08 11:17,70,1004286A8,21831,80D5F6030,1773.5,Euro,1773.5,Euro,Cheque,0
2022/09/01 02:37,70,1004286A8,16388,80B9CF5C0,328.98,Euro,328.98,Euro,Credit Card,0
2022/09/09 13:09,70,1004286A8,6030,80574A230,6.36,Euro,6.36,Euro,Credit Card,0
2022/09/05 11:50,70,100428660,5140,802AC4A10,238.06,US Dollar,238.06,US Dollar,Cheque,0
2022/09/01 08:05,70,100428660,4403,802470720,773.06,US Dollar,773.06,US Dollar,Cheque,0
2022/09/10 17:21,70,1004286A8,14650,80293FEA0,29.88,Euro,29.88,Euro,Cheque,0
2022/09/01 17:03,70,1004286A8,124371,80D5306F0,219.65,Euro,219.65,Euro,Credit Card,0
2022/09/09 13:31,70,1004286A8,232073,813F85C20,45.51,Euro,45.51,Euro,Cheque,0
2022/09/09 23:14,70,1004286A8,238123,81190BC80,697.75,Euro,697.75,Euro,Cheque,0
2022/09/08 17:00,70,100428660,11899,8116B90B0,288.57,US Dollar,288.57,US Dollar,Credit Card,0
2022/09/06 00:48,70,100428660,1047,8072EA9A0,1162.51,US Dollar,1162.51,US Dollar,Cheque,0
2022/09/06 18:10,70,100428660,115359,80F09A6B0,364.23,US Dollar,364.23,US Dollar,Cheque,0
2022/09/08 21:05,70,100428660,220271,8120302D0,82.87,US Dollar,82.87,US Dollar,Cheque,0
2022/09/01 14:02,70,100428660,236746,8131871B0,132243.65,US Dollar,132243.65,US Dollar,Cash,0
2022/09/08 14:26,70,1004286A8,12561,800F81B60,3501.61,Euro,3501.61,Euro,Cheque,0
2022/09/06 13:32,70,1004286A8,210829,81194A350,643.56,Euro,643.56,Euro,Credit Card,0
2022/09/01 16:30,70,100428660,17708,806D0A930,1695.22,US Dollar,1695.22,US Dollar,Cheque,0
2022/09/04 01:21,70,100428660,10,80AE43290,4899.31,US Dollar,4899.31,US Dollar,Cash,0
2022/09/07 10:59,70,1004286A8,227080,80D033D70,17921.59,Euro,17921.59,Euro,Cheque,0
2022/09/03 04:28,70,100428660,17400,808985A70,60.59,US Dollar,60.59,US Dollar,Cash,0
2022/09/10 16:12,70,1004286A8,11056,8009C9840,6463.07,Euro,6463.07,Euro,Credit Card,0
2022/09/05 07:55,70,100428660,11813,808981730,177.47,US Dollar,177.47,US Dollar,Cheque,0
2022/09/07 16:40,70,1004286A8,25536,803386400,122.75,Euro,122.75,Euro,Cash,0
2022/09/08 03:54,70,100428660,128121,80D100860,18688.96,US Dollar,18688.96,US Dollar,Cheque,0
2022/09/06 23:23,70,100428660,25637,812B83F20,1915.41,US Dollar,1915.41,US Dollar,Cheque,0
2022/09/05 20:08,70,100428660,226657,81045AE40,435.05,US Dollar,435.05,US Dollar,Cheque,0
2022/09/07 04:01,70,1004286A8,8888,80B65A3A0,3084.52,Euro,3084.52,Euro,Cheque,0
2022/09/08 20:13,70,1004286A8,218897,80783FD90,1885.35,Euro,1885.35,Euro,Credit Card,0
2022/09/09 08:21,70,100428660,2845,805B45700,71.89,US Dollar,71.89,US Dollar,Cheque,0
2022/09/02 06:19,70,100428660,1,8005A70C0,506.72,US Dollar,506.72,US Dollar,Cheque,0
2022/09/02 22:56,70,100428660,1688,8003F93C0,6959.15,US Dollar,6959.15,US Dollar,Credit Card,0
2022/09/08 00:48,70,100428660,18549,80330EE20,81.52,US Dollar,81.52,US Dollar,Cash,0
2022/09/01 00:24,70,100428660,248257,813900120,14563.98,US Dollar,14563.98,US Dollar,Credit Card,0
2022/09/09 04:32,70,1004286A8,11852,8018E0470,1323.99,Euro,1323.99,Euro,Cheque,0
2022/09/01 00:26,70,100428660,10642,8147D3210,2809.15,US Dollar,2809.15,US Dollar,Credit Card,0
2022/09/01 20:14,70,100428660,13264,801C39150,33.47,US Dollar,33.47,US Dollar,Credit Card,0
2022/09/05 02:23,70,100428660,27564,80D0C0DC0,13202.9,US Dollar,13202.9,US Dollar,Cheque,0
2022/09/01 05:58,70,100428660,28827,809B979F0,37.29,US Dollar,37.29,US Dollar,Credit Card,0
2022/09/05 00:08,70,1004286A8,16431,802DF0950,1066.38,Euro,1066.38,Euro,Cheque,0
2022/09/01 08:12,70,1004286A8,12513,802096D30,21374.62,Euro,21374.62,Euro,Credit Card,0
2022/09/08 13:56,70,100428660,19601,8079BA510,60.15,US Dollar,60.15,US Dollar,Credit Card,0
2022/09/02 07:22,70,1004286A8,11852,8014C1670,1631.17,Euro,1631.17,Euro,Credit Card,0
2022/09/07 17:01,70,100428660,15723,80CFCF450,225.48,US Dollar,225.48,US Dollar,Credit Card,0
2022/09/09 06:30,70,1004286A8,1547,8139B46E0,138789.14,Euro,138789.14,Euro,Cheque,0
2022/09/02 13:11,70,100428660,213580,81303EEF0,54246.35,US Dollar,54246.35,US Dollar,Cheque,0
2022/09/01 06:18,70,1004286A8,132958,80E3D7360,107845.48,Euro,107845.48,Euro,Cheque,0
2022/09/01 00:04,70,100428660,14433,801F85240,4969.2,US Dollar,4969.2,US Dollar,Cheque,0
2022/09/05 13:17,70,100428660,9371,8081AFAE0,84.29,US Dollar,84.29,US Dollar,Credit Card,0
2022/09/03 03:17,70,1004286A8,21745,802A88320,1036.31,Euro,1036.31,Euro,Cheque,0
2022/09/06 12:36,70,100428660,6179,809543F50,268085.65,US Dollar,268085.65,US Dollar,Cheque,0
2022/09/06 15:48,70,100428660,4242,80B97F460,316.66,US Dollar,316.66,US Dollar,Credit Card,0
2022/09/02 07:39,70,1004286A8,26818,8104D9820,1860599.89,Euro,1860599.89,Euro,Cheque,0
2022/09/06 03:00,70,100428660,124331,80B5D67C0,1282.12,US Dollar,1282.12,US Dollar,Credit Card,0
2022/09/07 20:15,70,1004286A8,8074,80B843B50,4101.7,Euro,4101.7,Euro,Cheque,0
2022/09/09 05:08,70,1004286A8,2591,800896D20,586.36,Euro,586.36,Euro,Credit Card,0
2022/09/02 21:59,70,100428660,21174,801E7C8D0,216.33,US Dollar,216.33,US Dollar,Credit Card,0
2022/09/05 03:34,70,1004286A8,28183,811AA7A10,576416.6,Euro,576416.6,Euro,Cheque,0
2022/09/09 07:18,70,100428660,114674,80ACD3A10,17.18,US Dollar,17.18,US Dollar,Cheque,0
2022/09/08 18:21,70,1004286A8,22,804833F80,12695.02,Euro,12695.02,Euro,Credit Card,0
2022/09/07 08:09,70,100428660,227171,80F257D00,5320.5,US Dollar,5320.5,US Dollar,Cash,0
2022/09/02 04:45,70,100428660,123390,808D50710,81348.87,US Dollar,81348.87,US Dollar,Cheque,0
2022/09/07 14:57,70,100428660,10232,80515E010,7069.55,US Dollar,7069.55,US Dollar,Cheque,0
2022/09/05 14:01,70,1004286A8,17610,807E2D7B0,955.17,Euro,955.17,Euro,Cash,0
2022/09/01 15:24,70,1004286A8,234222,81448AF00,118.95,Euro,118.95,Euro,Cheque,0
2022/09/07 01:26,70,1004286A8,27217,811F53340,306.48,Euro,306.48,Euro,Credit Card,0
2022/09/07 04:54,70,1004286A8,17861,805144270,3671.49,Euro,3671.49,Euro,Cheque,0
2022/09/02 13:40,70,100428660,1244,80D02CAB0,9359.71,US Dollar,9359.71,US Dollar,Cash,0
2022/09/03 14:22,70,1004286A8,1916,80A010DC0,77.9,Euro,77.9,Euro,Credit Card,0
2022/09/07 04:41,70,100428660,236197,811E7E770,869763.26,US Dollar,869763.26,US Dollar,Cash,0
2022/09/09 18:07,70,100428660,22736,801A1CA20,426.99,US Dollar,426.99,US Dollar,Credit Card,0
2022/09/09 14:55,36857,8040AC3E0,70,1004286A8,325.91,Euro,325.91,Euro,Cash,0
2022/09/07 13:39,70,1004286A8,221279,80C25FE70,340.7,Euro,340.7,Euro,Credit Card,0
2022/09/09 07:19,70,100428660,10,80285E850,854.06,US Dollar,854.06,US Dollar,Cheque,0
2022/09/09 06:22,70,1004286A8,250262,8134BE470,226.01,Euro,226.01,Euro,Cheque,0
2022/09/09 08:00,70,100428660,25075,809DDF980,12.46,US Dollar,12.46,US Dollar,Credit Card,0
2022/09/09 02:23,70,1004286A8,1299,810AAB510,72864.51,Euro,72864.51,Euro,Cheque,0
2022/09/02 16:09,70,100428660,1601,8006642B0,499.58,US Dollar,499.58,US Dollar,Cheque,0
2022/09/09 09:50,70,100428660,18549,8143C6790,455.66,US Dollar,455.66,US Dollar,Cheque,0
2022/09/01 19:32,70,100428660,31653,812983420,5411.26,US Dollar,5411.26,US Dollar,Cheque,0
2022/09/09 02:58,70,100428660,23402,8017C6390,46.42,US Dollar,46.42,US Dollar,Cheque,0
2022/09/02 15:06,70,100428660,25547,80720C760,104445.24,US Dollar,104445.24,US Dollar,Cash,0
2022/09/09 15:29,70,1004286A8,31720,810969560,683.97,Euro,683.97,Euro,Credit Card,0
2022/09/05 23:32,70,100428660,1420,8006E6110,3873.78,US Dollar,3873.78,US Dollar,Cheque,0
2022/09/06 03:19,70,100428660,117299,806638CA0,7248.79,US Dollar,7248.79,US Dollar,Cash,0
2022/09/04 01:09,70,100428660,36208,80F355BE0,552.52,US Dollar,552.52,US Dollar,Credit Card,0
2022/09/06 18:36,70,100428660,28694,806FE3150,664.69,US Dollar,664.69,US Dollar,Cheque,0
2022/09/05 10:53,70,100428660,19329,803CD5C40,89.96,US Dollar,89.96,US Dollar,Credit Card,0
2022/09/01 07:41,70,100428660,1601,8098C0300,31583.76,US Dollar,31583.76,US Dollar,Cheque,0
2022/09/07 17:50,70,100428660,8595,80B26F9F0,402353.75,US Dollar,402353.75,US Dollar,Cash,0
2022/09/07 07:45,70,1004286A8,1547,807BD0330,156.76,Euro,156.76,Euro,Cheque,0
